book,pericope_id,pericope_name,ix,pos_N,number_S,case_G,case_N,gender_F,gender_M,count_ἑαυτοῦ,count_ἄν,count_ἀλλά,count_ἀπό,count_ἄρα,count_δέ,count_δή,count_διά,count_ἔτι,count_ἐγώ,count_ἐκ,count_ἐν,count_ἐπί,count_εἰ,count_γάρ,count_ἤ,count_καί,count_κατά,count_μέν,count_μετά,count_μή,count_ὁ,count_ὅδε,count_ὅτι,count_οὔτε,count_οὖν,count_οὐ,count_οὐδέ,count_περί,count_σύ,count_σύν,count_ὑπέρ,count_ὑπό,count_ὦ,count_ὥστε,count_ἐάν,count_παρά,count_πάλιν,count_αὐτός,count_υἱός,count_ἡμέρα,count_σήμερον,count_αὔριον,count_Ἰησοῦς,count_πατήρ,count_κύριος,count_ἀμήν,count_Χριστός,count_θεός,avg_word_length,unique_word_ratio,stop_words_ratio,is_dialog,capitalized_words,substring_comma,substring_dot,substring_median,substring_kai,avg_len_comma,avg_len_dot,avg_len_median,nbr_words,pos_RA,gender_N,pos_D,pos_P,pos_RP,pos_V,pos_A,pos_C,pos_RR,person_3,person_2,tense_X,tense_A,active_P,active_M,active_A,mode_P,mode_S,mode_I,mode_N,number_P,case_D,case_V,case_A,pos_RD,person_1,tense_P,tense_I,pos_X,pos_RI,tense_F,mode_D,mode_O,tense_Y,pos_I,source,genre,synoptic
Lk,17,The Imprisonment of John,17|The Imprisonment of John|Lk,8.0,21.0,10.0,7.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.945945945945946,0.6486486486486487,0.4594594594594595,0,4,4,1,0,0,8.5,18.0,0.0,37,6.0,5.0,2.0,5.0,2.0,4.0,3.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,4.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mt,18,The Baptism of Jesus,18|The Baptism of Jesus|Mt,17.0,60.0,11.0,24.0,8.0,32.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.118811881188119,0.5247524752475248,0.44554455445544555,3,7,5,4,6,0,19.8,19.6,16.333333333333332,101,13.0,7.0,4.0,11.0,11.0,23.0,3.0,9.0,1.0,9.0,2.0,0.0,11.0,5.0,3.0,15.0,7.0,0.0,12.0,3.0,6.0,2.0,0.0,16.0,1.0,2.0,11.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,triple,narrative,True
Mk,18,The Baptism of Jesus,18|The Baptism of Jesus|Mk,13.0,31.0,9.0,9.0,8.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.9473684210526314,0.631578947368421,0.47368421052631576,0,5,2,2,3,0,27.5,18.333333333333332,18.0,57,9.0,5.0,0.0,8.0,4.0,10.0,2.0,6.0,0.0,5.0,1.0,0.0,6.0,2.0,2.0,6.0,3.0,0.0,7.0,0.0,8.0,4.0,0.0,10.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Lk,18,The Baptism of Jesus,18|The Baptism of Jesus|Lk,9.0,29.0,5.0,5.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.065217391304348,0.6521739130434783,0.4782608695652174,0,1,3,1,2,0,14.666666666666666,22.5,22.0,46,7.0,7.0,0.0,4.0,4.0,9.0,4.0,6.0,0.0,1.0,1.0,0.0,7.0,3.0,3.0,3.0,2.0,0.0,3.0,4.0,0.0,4.0,0.0,12.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mt,20,The Temptation,20|The Temptation|Mt,33.0,116.0,21.0,28.0,16.0,66.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,14.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,5.0,4.1938775510204085,0.44387755102040816,0.4642857142857143,7,4,12,9,12,0,16.083333333333332,18.7,16.166666666666668,196,25.0,15.0,10.0,12.0,22.0,41.0,16.0,22.0,0.0,23.0,10.0,4.0,17.0,7.0,4.0,30.0,6.0,3.0,28.0,1.0,22.0,18.0,1.0,36.0,2.0,1.0,11.0,2.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,triple,narrative,True
Mk,20,The Temptation,20|The Temptation|Mk,5.0,15.0,4.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9393939393939394,0.6060606060606061,0.48484848484848486,0,1,3,2,0,0,10.333333333333334,10.333333333333334,0.0,33,6.0,4.0,0.0,4.0,2.0,5.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,4.0,0.0,7.0,3.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Lk,20,The Temptation,20|The Temptation|Lk,35.0,135.0,29.0,26.0,26.0,67.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,2.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,26.0,0.0,5.0,0.0,1.0,3.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,4.082949308755761,0.41935483870967744,0.5023041474654378,7,6,9,9,11,0,23.77777777777778,20.9,19.272727272727273,217,26.0,10.0,5.0,16.0,27.0,43.0,16.0,30.0,1.0,24.0,9.0,5.0,24.0,11.0,4.0,28.0,6.0,4.0,30.0,1.0,15.0,26.0,0.0,33.0,3.0,3.0,5.0,1.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,triple,narrative,True
Mt,25,The Cleansing of the Temple,25|The Cleansing of the Temple|Mt,10.0,18.0,7.0,5.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.104166666666667,0.6041666666666666,0.4583333333333333,2,1,4,1,3,0,11.25,23.5,15.333333333333334,48,9.0,5.0,0.0,2.0,4.0,10.0,3.0,7.0,0.0,6.0,1.0,1.0,3.0,2.0,0.0,8.0,3.0,0.0,7.0,0.0,18.0,3.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mk,25,The Cleansing of the Temple,25|The Cleansing of the Temple|Mk,12.0,24.0,9.0,6.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5942028985507246,0.43478260869565216,2,1,3,2,2,0,22.0,22.666666666666668,33.5,69,12.0,12.0,1.0,4.0,4.0,15.0,4.0,11.0,0.0,9.0,1.0,2.0,4.0,2.0,2.0,11.0,4.0,1.0,9.0,1.0,23.0,6.0,0.0,16.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,triple,narrative,True
Lk,25,The Cleansing of the Temple,25|The Cleansing of the Temple|Lk,5.0,14.0,3.0,6.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9285714285714284,0.75,0.35714285714285715,1,0,3,1,3,0,8.333333333333334,13.5,8.666666666666666,28,3.0,3.0,0.0,1.0,4.0,8.0,1.0,3.0,0.0,3.0,1.0,1.0,3.0,1.0,2.0,5.0,3.0,0.0,4.0,1.0,6.0,1.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mt,30,The Journey into Galilee,30|The Journey into Galilee|Mt,2.0,6.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2727272727272725,0.9090909090909091,0.2727272727272727,0,2,0,1,0,0,0.0,5.0,0.0,11,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mk,30,The Journey into Galilee,30|The Journey into Galilee|Mk,5.0,13.0,2.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.9473684210526314,0.6842105263157895,0.5263157894736842,0,3,0,0,0,0,0.0,0.0,0.0,19,6.0,3.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Lk,30,The Journey into Galilee,30|The Journey into Galilee|Lk,5.0,15.0,6.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.9565217391304346,0.7391304347826086,0.5217391304347826,0,2,0,2,0,0,0.0,7.333333333333333,0.0,23,5.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mt,32,Ministry in Galilee,32|Ministry in Galilee|Mt,26.0,45.0,16.0,16.0,15.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.243589743589744,0.6153846153846154,0.3333333333333333,3,10,7,2,4,0,10.714285714285714,25.333333333333332,18.5,78,12.0,8.0,1.0,7.0,1.0,15.0,2.0,8.0,0.0,6.0,1.0,1.0,8.0,2.0,3.0,10.0,6.0,1.0,5.0,2.0,9.0,7.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,triple,narrative,True
Mk,32,Ministry in Galilee,32|Ministry in Galilee|Mk,9.0,24.0,4.0,8.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5789473684210527,0.5263157894736842,1,3,0,1,2,0,0.0,18.5,18.0,38,10.0,5.0,0.0,3.0,0.0,8.0,0.0,5.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,6.0,2.0,0.0,3.0,1.0,2.0,2.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,triple,narrative,True
Lk,32,Ministry in Galilee,32|Ministry in Galilee|Lk,6.0,18.0,8.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.9411764705882355,0.6470588235294118,0.5294117647058824,0,2,2,3,0,0,16.0,8.0,0.0,34,6.0,2.0,0.0,6.0,3.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mt,33,Jesus' Preaching at Nazareth,33|Jesus' Preaching at Nazareth|Mt,22.0,49.0,9.0,29.0,26.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8771929824561404,0.4649122807017544,0.49122807017543857,3,7,3,4,3,0,37.333333333333336,22.2,37.333333333333336,114,15.0,2.0,7.0,7.0,12.0,14.0,4.0,17.0,0.0,11.0,0.0,0.0,6.0,3.0,1.0,10.0,1.0,0.0,11.0,2.0,22.0,10.0,0.0,12.0,6.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mk,33,Jesus' Preaching at Nazareth,33|Jesus' Preaching at Nazareth|Mk,24.0,58.0,18.0,30.0,31.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,19.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0647482014388485,0.4748201438848921,0.4892086330935252,2,6,7,5,4,0,19.571428571428573,22.5,34.0,139,19.0,3.0,9.0,9.0,12.0,23.0,6.0,22.0,0.0,14.0,0.0,0.0,7.0,3.0,5.0,15.0,7.0,0.0,14.0,2.0,30.0,15.0,0.0,11.0,5.0,0.0,10.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Lk,33,Jesus' Preaching at Nazareth,33|Jesus' Preaching at Nazareth|Lk,57.0,139.0,37.0,39.0,45.0,77.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,1.0,10.0,7.0,2.0,0.0,0.0,20.0,1.0,0.0,0.0,2.0,33.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.167247386759582,0.4529616724738676,0.40069686411149824,7,13,19,9,9,0,14.842105263157896,27.8,31.444444444444443,287,33.0,26.0,10.0,31.0,25.0,57.0,21.0,28.0,3.0,31.0,3.0,6.0,32.0,10.0,6.0,41.0,13.0,0.0,35.0,7.0,54.0,35.0,1.0,44.0,4.0,3.0,8.0,9.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,triple,narrative,True
Mt,34,The Call of the Disciples,34|The Call of the Disciples|Mt,24.0,42.0,14.0,7.0,6.0,44.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.294736842105263,0.4631578947368421,0.45263157894736844,3,8,8,4,3,0,11.625,18.2,30.666666666666668,95,16.0,9.0,4.0,5.0,11.0,15.0,3.0,11.0,0.0,7.0,0.0,0.0,8.0,1.0,0.0,14.0,7.0,0.0,8.0,0.0,27.0,5.0,0.0,35.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mt_mk,narrative,True
Mk,34,The Call of the Disciples,34|The Call of the Disciples|Mk,21.0,41.0,12.0,9.0,6.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.284090909090909,0.4772727272727273,0.4659090909090909,2,9,5,4,3,0,17.0,17.0,28.333333333333332,88,14.0,9.0,2.0,7.0,9.0,15.0,4.0,10.0,0.0,7.0,0.0,0.0,10.0,0.0,1.0,14.0,6.0,0.0,8.0,1.0,21.0,8.0,0.0,25.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mt_mk,narrative,True
Mk,35,Teaching in the Synagogue at Capernaum,35|Teaching in the Synagogue at Capernaum|Mk,6.0,12.0,1.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.303030303030303,0.6363636363636364,0.3939393939393939,0,1,2,3,0,0,15.5,7.75,0.0,33,4.0,2.0,1.0,3.0,2.0,6.0,1.0,7.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,4.0,0.0,7.0,4.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lk_mk,sayings,True
Lk,35,Teaching in the Synagogue at Capernaum,35|Teaching in the Synagogue at Capernaum|Lk,7.0,15.0,4.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.6333333333333333,0.4666666666666667,0,2,2,2,2,0,14.0,9.666666666666666,13.5,30,4.0,2.0,0.0,4.0,3.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,4.0,0.0,4.0,5.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lk_mk,sayings,True
Mk,36,The Healing of the Demoniac in the Synagogue,36|The Healing of the Demoniac in the Synagogue|Mk,13.0,59.0,8.0,24.0,14.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.33,0.5,0.43,3,4,5,5,5,0,19.6,15.833333333333334,19.6,100,11.0,15.0,2.0,7.0,12.0,21.0,12.0,11.0,0.0,9.0,4.0,1.0,11.0,2.0,0.0,19.0,5.0,0.0,12.0,2.0,12.0,14.0,2.0,9.0,1.0,1.0,8.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,lk_mk,narrative,True
Lk,36,The Healing of the Demoniac in the Synagogue,36|The Healing of the Demoniac in the Synagogue|Lk,16.0,59.0,9.0,20.0,8.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.377551020408164,0.5510204081632653,0.40816326530612246,2,3,7,4,4,0,13.714285714285714,19.0,23.75,98,9.0,15.0,0.0,9.0,11.0,20.0,10.0,12.0,0.0,9.0,4.0,1.0,10.0,1.0,3.0,16.0,5.0,0.0,12.0,1.0,10.0,12.0,2.0,12.0,1.0,1.0,6.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,lk_mk,narrative,True
Mt,37,The Healing of Peter's Mother-in-law,37|The Healing of Peter's Mother-in-law|Mt,6.0,23.0,5.0,5.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.878787878787879,0.5757575757575758,0.48484848484848486,0,2,3,1,2,0,10.333333333333334,16.0,15.0,33,5.0,0.0,0.0,1.0,4.0,8.0,0.0,6.0,0.0,5.0,0.0,1.0,5.0,2.0,1.0,5.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mk,37,The Healing of Peter's Mother-in-law,37|The Healing of Peter's Mother-in-law|Mk,10.0,28.0,10.0,10.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.416666666666667,0.6041666666666666,0.4375,1,5,3,3,2,0,15.333333333333334,11.25,23.0,48,5.0,0.0,0.0,4.0,5.0,10.0,2.0,8.0,0.0,6.0,0.0,0.0,6.0,0.0,1.0,9.0,4.0,0.0,6.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Lk,37,The Healing of Peter's Mother-in-law,37|The Healing of Peter's Mother-in-law|Lk,7.0,25.0,7.0,5.0,10.0,11.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.609756097560975,0.6097560975609756,0.4146341463414634,0,2,3,3,2,0,13.0,9.75,19.5,41,4.0,0.0,1.0,4.0,5.0,10.0,1.0,6.0,0.0,6.0,0.0,0.0,7.0,1.0,0.0,9.0,4.0,0.0,6.0,0.0,2.0,5.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
